,carName,carCompany,carAge,carGear,carPrice,carMile,carLocationCity,carLocationState,carColorEx,carColorIn,carAccident,carOwner,carUsage,currentTime,currentDay
179,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,36995,43483,Burlington, WA,Red,Black,0,1,Personal,14:01:04,"2021,11,04"
180,Ford Explorer,Ford,2018,XLT 4WD,29695,37756,Turnersville, NJ,Red,Black,0,1,Personal,14:01:04,"2021,11,04"
181,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,41497,17974,Kalamazoo, MI,White,Black,0,2,Personal,14:01:04,"2021,11,04"
182,Ford F-150,Ford,2019,Lariat SuperCrew 5.5' Box 4WD,32966,53055,Arlington, VA,White,Black,0,1,Personal,14:01:04,"2021,11,04"
183,Chevrolet Silverado 1500 LD,Chevrolet,2019,LT with 1LT Double Cab Standard Box 4WD,27997,116180,Caledonia, MI,White,Black,0,1,Personal,14:01:06,"2021,11,04"
184,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,31950,85153,Butler, PA,White,Gray,0,1,Personal,14:01:06,"2021,11,04"
185,Ford Fusion,Ford,2014,SE FWD,9492,100512,Wickenburg, AZ,Gray,Black,0,2,Personal,14:01:06,"2021,11,04"
186,Ford F-150,Ford,2016,XLT SuperCrew 5.5' Box RWD,18995,164947,Austin, TX,White,Black,1,1,Fleet,14:01:06,"2021,11,04"
187,Nissan Rogue,Nissan,2018,SV AWD,23588,23724,Bronx, NY,Gray,Black,0,1,Personal,14:01:06,"2021,11,04"
188,Toyota Corolla,Toyota,2020,LE CVT,17985,32548,Duluth, GA,Gray,Gray,1,1,Fleet,14:01:06,"2021,11,04"
189,Chevrolet Malibu,Chevrolet,2020,LT,23968,44622,Texarkana, TX,Silver,Black,0,1,Personal,14:01:06,"2021,11,04"
190,Ford Fusion,Ford,2016,SE FWD,12990,79138,Graham, NC,Black,Black,1,2,Fleet,14:01:06,"2021,11,04"
191,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,35411,50817,Spokane Valley, WA,Black,Gray,0,1,Fleet,14:01:06,"2021,11,04"
192,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,31788,88495,Midwest City, OK,White,Black,0,2,Personal,14:01:06,"2021,11,04"
193,Kia Forte,Kia,2019,LXS IVT,12995,147271,Austin, TX,Gray,Black,0,1,Personal,14:01:06,"2021,11,04"
194,Ford Focus,Ford,2018,SE Sedan,14394,40409,Seguin, TX,Gray,Black,0,1,Personal,14:01:06,"2021,11,04"
195,Ford F-150,Ford,2017,XLT SuperCrew 5.5' Box 4WD,28761,88402,Hicksville, OH,White,Gray,0,2,Fleet,14:01:06,"2021,11,04"
196,Chrysler 200,Chrysler,2015,Limited FWD,9999,122600,Indianapolis, IN,Black,Black,0,4,Fleet,14:01:06,"2021,11,04"
197,Hyundai Sonata,Hyundai,2018,SE 2.4L (SULEV),14995,98874,Selma, CA,White,Gray,0,1,Personal,14:01:06,"2021,11,04"
198,Ford Explorer,Ford,2018,XLT FWD,27890,61723,Waco, TX,White,Black,0,1,Personal,14:01:06,"2021,11,04"
199,Chevrolet Silverado 1500,Chevrolet,2017,LT Crew Cab Standard Box 2WD,24995,127473,San Antonio, TX,White,Brown,0,1,Personal,14:01:06,"2021,11,04"
200,Chevrolet Silverado 1500,Chevrolet,2019,LT Crew Cab Short Box 2WD,29989,102530,Mobile, AL,Gray,Black,0,1,Personal,14:01:06,"2021,11,04"
201,Ford F-150,Ford,2019,XL SuperCrew 5.5' Box 4WD,35249,51296,Morrison, TN,White,Gray,0,1,Personal,14:01:06,"2021,11,04"
202,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,42500,24965,Shelbyville, TN,Black,Black,0,1,Personal,14:01:06,"2021,11,04"
203,Toyota Corolla,Toyota,2019,LE CVT,15700,79873,Houston, TX,Black,Black,1,1,Personal,14:01:06,"2021,11,04"
204,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,30189,88746,Fargo, ND,Gray,Gray,0,2,Personal,14:01:06,"2021,11,04"
205,Ram 1500,Ram,2019,"Big Horn/Lone Star Crew Cab 5'7"" Box 4WD",33200,96154,Goshen, IN,Gray,Black,0,1,Personal,14:01:06,"2021,11,04"
206,Toyota Camry,Toyota,2018,XLE I4 Automatic,19500,35816,Staunton, VA,White,Beige,0,2,Personal,14:01:06,"2021,11,04"
207,Ford F-150,Ford,2020,XLT SuperCrew 5.5' Box 4WD,37524,29055,Vancouver, WA,Silver,Unknown,0,1,Personal,14:01:06,"2021,11,04"
208,BMW 3 Series,BMW,2018,330i Sedan RWD,24998,36820,Bakersfield, CA,Black,Black,0,1,Personal,14:01:06,"2021,11,04"
209,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,29995,102764,Memphis, TN,White,Beige,0,2,Personal,14:01:06,"2021,11,04"
210,Mercedes-Benz C-Class,Mercedes-Benz,2018,C 300 Sedan RWD,34688,31178,Temecula, CA,Black,Black,0,1,Personal,14:01:06,"2021,11,04"
211,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,34936,33132,Memphis, TN,White,Unknown,0,1,Personal,14:01:06,"2021,11,04"
212,Hyundai Elantra,Hyundai,2017,SE 2.0L Sedan Automatic (alt),9999,78265,Houston, TX,Silver,Gray,2,4,Personal,14:01:06,"2021,11,04"
213,Mercedes-Benz C-Class,Mercedes-Benz,2018,C 300 Sedan RWD,28554,41022,Pleasanton, CA,Blue,Gray,0,2,Personal,14:01:08,"2021,11,04"
214,Chevrolet Equinox,Chevrolet,2018,LT with 1LT FWD,16995,91596,Beaumont, TX,White,Black,0,2,Personal,14:01:08,"2021,11,04"
215,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,35875,35284,Norwalk, OH,Black,Black,0,1,Personal,14:01:08,"2021,11,04"
216,Nissan Versa,Nissan,2019,SV Sedan CVT,12995,47725,Pompano Beach, FL,Black,Black,0,2,Fleet,14:01:08,"2021,11,04"
217,Nissan Frontier,Nissan,2019,SV Crew Cab 2WD Automatic,24900,45932,San Antonio, TX,Silver,Gray,0,3,Personal,14:01:08,"2021,11,04"
218,Ford F-150,Ford,2018,XL Regular Cab 6.5' Box 4WD,21995,119091,Colorado Springs, CO,White,Unknown,0,1,Fleet,14:01:08,"2021,11,04"
219,Toyota Camry,Toyota,2019,LE Automatic,23991,23058,San Bernardino, CA,Black,Gray,0,1,Personal,14:01:08,"2021,11,04"
220,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,35992,37624,Roswell, GA,Gray,Black,0,1,Personal,14:01:08,"2021,11,04"
221,Hyundai Sonata,Hyundai,2015,SE 2.4L,11400,99950,Gainesville, FL,Silver,Gray,1,4,Fleet,14:01:08,"2021,11,04"
222,Mercedes-Benz C-Class,Mercedes-Benz,2018,C 300 Sedan RWD,31388,41665,San Diego, CA,Blue,Beige,0,2,Personal,14:01:08,"2021,11,04"
223,Ford Explorer,Ford,2018,XLT FWD,25399,72955,Lake Elsinore, CA,Gray,Black,0,1,Personal,14:01:08,"2021,11,04"
224,Ford F-150,Ford,2015,XLT SuperCrew 5.5' Box 4WD,21421,144737,Blackfoot, ID,White,Gray,0,1,Personal,14:01:08,"2021,11,04"
225,Jeep Grand Cherokee,Jeep,2018,Limited 4WD,29995,51518,Rockaway, NJ,White,Black,0,3,Personal,14:01:08,"2021,11,04"
226,Ford Fusion,Ford,2018,SE FWD,20920,20384,Washington, NC,White,Gray,0,1,Personal,14:01:08,"2021,11,04"
227,Toyota Corolla,Toyota,2020,LE CVT,18295,55280,Fort Myers, FL,Silver,Black,0,1,Personal,14:01:08,"2021,11,04"
228,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,37997,28407,Fort Mill, SC,Gray,Beige,0,1,Personal,14:01:08,"2021,11,04"
229,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,36993,25924,Lynnwood, WA,Black,Black,1,1,Personal,14:01:08,"2021,11,04"
230,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,29995,103308,Madison, WI,White,Unknown,0,1,Personal,14:01:08,"2021,11,04"
231,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,34988,66276,Henderson, NV,Gray,Gray,0,2,Personal,14:01:08,"2021,11,04"
232,Ford F-150,Ford,2019,XLT Regular Cab 6.5' Box 2WD,32600,11502,Selma, CA,White,Unknown,0,1,Personal,14:01:08,"2021,11,04"
233,Ford F-150,Ford,2018,XL Regular Cab 8.0' Box 4WD,25816,76491,Greenwood, IN,Black,Gray,0,1,Personal,14:01:08,"2021,11,04"
234,Ram 1500,Ram,2020,"Big Horn Crew Cab 5'7"" Box 4WD",40990,31556,Lima, OH,Black,Black,0,1,Personal,14:01:08,"2021,11,04"
235,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,36745,63785,Mount Juliet, TN,White,Black,0,1,Personal,14:01:08,"2021,11,04"
236,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,37821,40018,Clinton, TN,White,Black,1,2,Fleet,14:01:08,"2021,11,04"
237,Toyota Corolla,Toyota,2020,LE CVT,19999,70396,Santa Maria, CA,White,Black,0,1,Personal,14:01:08,"2021,11,04"
238,Nissan Versa,Nissan,2019,SV Sedan CVT,13749,55151,Bradenton, FL,Black,Black,0,1,Fleet,14:01:08,"2021,11,04"
239,Ram 1500,Ram,2019,"Big Horn/Lone Star Crew Cab 5'7"" Box 4WD",37995,6560,Sterling Heights, MI,Blue,Black,0,2,Personal,14:01:08,"2021,11,04"
240,Nissan Altima,Nissan,2019,SL FWD,18383,54275,Statesboro, GA,Black,Black,0,2,Fleet,14:01:08,"2021,11,04"
241,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,35900,35939,Jackson, MI,Black,Black,0,1,Personal,14:01:08,"2021,11,04"
242,Ford F-150,Ford,2018,Lariat SuperCrew 5.5' Box 4WD,41000,20983,Lexington Park, MD,Red,Black,0,2,Personal,14:01:08,"2021,11,04"
243,Honda Civic,Honda,2018,LX Sedan CVT,19500,26093,Escondido, CA,White,Beige,0,1,Personal,14:01:10,"2021,11,04"
244,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,40000,7430,Roanoke, IL,White,Gray,0,1,Personal,14:01:10,"2021,11,04"
245,Ford F-150,Ford,2014,XLT SuperCrew 5.5' Box 4WD,17390,142546,Oklahoma City, OK,Black,Black,0,2,Personal,14:01:10,"2021,11,04"
246,Jeep Wrangler,Jeep,2015,Unlimited Sport,31595,48227,Brownsville, TX,White,Black,0,2,Fleet,14:01:10,"2021,11,04"
247,Chevrolet Silverado 1500,Chevrolet,2017,LTZ Crew Cab Short Box 4WD,35999,65455,Des Moines, IA,White,Black,0,2,Personal,14:01:10,"2021,11,04"
248,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,38996,18497,Hicksville, OH,Gray,Black,0,1,Personal,14:01:10,"2021,11,04"
249,Nissan Altima,Nissan,2015,2.5 S,11499,98917,Sacramento, CA,Black,Black,0,2,Fleet,14:01:10,"2021,11,04"
250,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,37619,28510,Waukee, IA,White,Gray,0,1,Personal,14:01:10,"2021,11,04"
251,Nissan Rogue,Nissan,2018,SV AWD,19490,36361,Riverhead, NY,Gray,Black,0,1,Personal,14:01:10,"2021,11,04"
252,Chevrolet Malibu,Chevrolet,2020,LT,22197,36557,Miami, FL,White,Black,0,1,Personal,14:01:10,"2021,11,04"
253,Toyota Corolla,Toyota,2020,LE CVT,20995,3929,Key West, FL,Blue,Black,0,1,Personal,14:01:10,"2021,11,04"
254,Ram 1500,Ram,2019,"Big Horn/Lone Star Crew Cab 5'7"" Box 4WD",36980,30712,Fenton, MI,Black,Black,0,2,Personal,14:01:10,"2021,11,04"
255,Nissan Rogue,Nissan,2018,SV AWD,24995,13877,Keyport, NJ,Silver,Black,0,1,Personal,14:01:10,"2021,11,04"
256,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,41800,28451,Pascagoula, MS,Silver,Unknown,0,1,Personal,14:01:10,"2021,11,04"
257,Ford F-150,Ford,2018,XL SuperCrew 5.5' Box 2WD,31999,37866,Tomball, TX,White,Unknown,0,2,Personal,14:01:10,"2021,11,04"
258,Chevrolet Equinox,Chevrolet,2018,LT with 1LT FWD,15858,101757,O'Fallon, IL,White,Black,1,3,Fleet,14:01:10,"2021,11,04"
259,Nissan Rogue,Nissan,2018,SV AWD,17979,31804,Syosset, NY,Black,Black,0,1,Personal,14:01:10,"2021,11,04"
260,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 2WD,27998,58918,Lynnwood, WA,Black,Gray,0,2,Personal,14:01:10,"2021,11,04"
261,Ford Edge,Ford,2018,SEL AWD,24874,16897,Langhorne, PA,Gray,Black,0,1,Personal,14:01:10,"2021,11,04"
262,Ram 1500,Ram,2019,"Big Horn/Lone Star Crew Cab 5'7"" Box 4WD",39999,29694,Indianapolis, IN,Red,Black,0,1,Personal,14:01:10,"2021,11,04"
263,Ram 1500,Ram,2019,"Big Horn/Lone Star Crew Cab 5'7"" Box 4WD",38850,19400,Fenton, MI,White,Black,0,1,Personal,14:01:10,"2021,11,04"
264,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,38997,28010,Hicksville, OH,Black,Black,0,1,Personal,14:01:10,"2021,11,04"
265,Toyota Corolla,Toyota,2018,LE CVT,16434,55261,Ocala, FL,White,Gray,0,2,Personal,14:01:10,"2021,11,04"
266,Nissan Rogue,Nissan,2018,SL FWD,22300,51500,Cedar Park, TX,Black,Gray,0,1,Personal,14:01:10,"2021,11,04"
267,GMC Sierra 1500,GMC,2015,SLE Double Cab Standard Box 2WD,22177,91161,Decatur, TX,Silver,Black,0,2,Personal,14:01:10,"2021,11,04"
268,Jeep Grand Cherokee,Jeep,2018,Altitude 4WD,25249,95381,Temple, TX,Silver,Black,0,1,Personal,14:01:10,"2021,11,04"
269,Nissan Rogue,Nissan,2018,SV AWD,16500,74333,Mesa, AZ,Gray,Black,0,2,Fleet,14:01:10,"2021,11,04"
270,Chevrolet Malibu,Chevrolet,2018,LT with 1LT,12822,99559,Peoria, AZ,Silver,Black,0,2,Fleet,14:01:10,"2021,11,04"
271,Dodge Charger,Dodge,2019,SXT RWD,29981,33615,Seguin, TX,Black,Black,0,1,Personal,14:01:10,"2021,11,04"
272,BMW 3 Series,BMW,2018,330i Sedan RWD,24598,34999,Bakersfield, CA,Black,Black,0,2,Personal,14:01:10,"2021,11,04"
273,Dodge Grand Caravan,Dodge,2019,SXT,18999,81805,Phoenix, AZ,Black,Black,0,2,Personal,14:01:12,"2021,11,04"
274,Ford F-150,Ford,2013,XLT SuperCrew 5.5' Box 4WD,10490,237403,Iowa City, IA,Black,Unknown,1,3,Personal,14:01:13,"2021,11,04"
275,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,28885,74371,Peabody, MA,Black,Gray,0,2,Personal,14:01:13,"2021,11,04"
276,Toyota Camry,Toyota,2018,XLE I4 Automatic,18500,14870,Houston, TX,Black,Unknown,1,2,Personal,14:01:13,"2021,11,04"
277,Ram 1500,Ram,2020,"Big Horn Crew Cab 5'7"" Box 4WD",41999,19918,Lima, OH,Black,Black,0,Personal,Personal,14:01:13,"2021,11,04"
278,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 2WD,29675,47772,Manhattan, KS,Gray,Gray,0,2,Personal,14:01:13,"2021,11,04"
279,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 2WD,20994,159662,Spring, TX,Red,Beige,1,1,Personal,14:01:13,"2021,11,04"
280,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,40980,24249,Bourbonnais, IL,Black,Gray,0,1,Personal,14:01:13,"2021,11,04"
281,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,37995,37224,Anchorage, AK,Silver,Unknown,0,2,Personal,14:01:13,"2021,11,04"
282,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,30900,89160,Glen Burnie, MD,Black,Gray,1,1,Personal,14:01:13,"2021,11,04"
283,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,30626,111447,Gallatin, TN,White,Gray,0,1,Personal,14:01:13,"2021,11,04"
284,Jeep Compass,Jeep,2018,Latitude 4WD,21990,31532,Willow Grove, PA,White,Black,0,1,Personal,14:01:13,"2021,11,04"
285,Mercedes-Benz E-Class,Mercedes-Benz,2018,E 300 Sedan RWD,38950,45710,Fremont, CA,White,Brown,0,2,Personal,14:01:13,"2021,11,04"
286,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,36944,62153,Newnan, GA,White,Black,0,Personal,Personal,14:01:13,"2021,11,04"
287,Toyota Corolla,Toyota,2021,LE CVT,21495,18223,Conroe, TX,White,Unknown,1,1,Fleet,14:01:13,"2021,11,04"
288,Ford Escape,Ford,2018,SE FWD,21972,23440,Indianapolis, IN,White,Black,0,1,Fleet,14:01:13,"2021,11,04"
289,Ram 1500,Ram,2019,"Big Horn/Lone Star Crew Cab 5'7"" Box 4WD",36345,28917,Fenton, MI,Red,Black,1,1,Personal,14:01:13,"2021,11,04"
290,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,38669,20166,Lebanon, MO,White,Gray,1,1,Fleet,14:01:13,"2021,11,04"
291,Chevrolet Equinox,Chevrolet,2018,LT with 1LT AWD,20997,57595,Westfield, MA,Black,Black,0,1,Fleet,14:01:13,"2021,11,04"
292,Ford F-150,Ford,2017,XLT SuperCrew 5.5' Box 4WD,20690,196756,White Bear Lake, MN,Black,Gray,0,2,Personal,14:01:13,"2021,11,04"
293,Mercedes-Benz E-Class,Mercedes-Benz,2018,E 300 Sedan RWD,46915,28181,Rocklin, CA,White,Beige,0,2,Personal,14:01:13,"2021,11,04"
294,Chevrolet Equinox,Chevrolet,2019,LT with 2FL FWD,14995,158355,Chula Vista, CA,Silver,Black,0,1,Fleet,14:01:13,"2021,11,04"
295,Ford F-150,Ford,2019,Platinum SuperCrew 5.5' Box 4WD,45900,49206,Houston, TX,Gray,Unknown,0,1,Personal,14:01:13,"2021,11,04"
296,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,39760,12313,Newnan, GA,White,Black,0,1,Personal,14:01:13,"2021,11,04"
297,Ford F-150,Ford,2018,Lariat SuperCrew 5.5' Box 4WD,37880,69581,Jacksonville, FL,Black,Black,0,2,Personal,14:01:13,"2021,11,04"
298,Ram 1500,Ram,2017,"SLT Crew Cab 6'4"" Box 4WD",31955,49240,Roseville, CA,White,Unknown,0,1,Personal,14:01:13,"2021,11,04"
299,Mercedes-Benz C-Class,Mercedes-Benz,2018,C 300 Sedan RWD,26998,54161,Torrance, CA,Black,Black,0,1,Personal,14:01:13,"2021,11,04"
300,Nissan Sentra,Nissan,2019,SV CVT,16295,64419,Fresno, CA,White,Black,0,1,Personal,14:01:13,"2021,11,04"
301,Nissan Rogue,Nissan,2018,SV AWD,21131,25431,Saint James, NY,White,Black,0,1,Personal,14:01:13,"2021,11,04"
302,Toyota Corolla,Toyota,2020,LE CVT,20901,52253,Corpus Christi, TX,White,Gray,0,1,Personal,14:01:13,"2021,11,04"
303,Mercedes-Benz E-Class,Mercedes-Benz,2014,E 350 Sport Sedan RWD,18500,99899,Austin, TX,White,Beige,0,4,Personal,14:01:15,"2021,11,04"
304,Kia Soul,Kia,2019,+ Automatic,17300,52392,Gainesville, FL,White,Black,1,1,Personal,14:01:15,"2021,11,04"
305,Ford F-150,Ford,2018,XL SuperCrew 5.5' Box 2WD,22988,178259,Pasadena, TX,White,Gray,0,1,Personal,14:01:15,"2021,11,04"
306,Ford F-150,Ford,2018,Limited SuperCrew 5.5' Box 4WD,48990,65000,Newnan, GA,Black,Blue,0,Personal,Personal,14:01:15,"2021,11,04"
307,Nissan Rogue,Nissan,2018,SV AWD,24588,14537,Bronx, NY,Gray,Black,0,1,Personal,14:01:15,"2021,11,04"
308,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,39273,12938,Roanoke, IL,Gray,Gray,0,1,Personal,14:01:15,"2021,11,04"
309,Chevrolet Silverado 1500,Chevrolet,2020,LT Crew Cab Short Bed 4WD,39458,26685,Zanesville, OH,Black,Unknown,0,1,Personal,14:01:15,"2021,11,04"
310,Jeep Grand Cherokee,Jeep,2018,Limited 4WD,28000,74215,Davenport, IA,White,Black,0,2,Personal,14:01:15,"2021,11,04"
311,Toyota Corolla,Toyota,2019,LE CVT,18589,42200,Houston, TX,Black,Black,0,1,Personal,14:01:15,"2021,11,04"
312,Nissan Rogue,Nissan,2018,SV AWD,24995,20252,Keyport, NJ,Silver,Black,0,1,Personal,14:01:15,"2021,11,04"
313,Ford F-150,Ford,2018,Lariat SuperCrew 5.5' Box 4WD,41974,38286,Glassboro, NJ,White,Unknown,0,1,Personal,14:01:15,"2021,11,04"
314,Ford F-150,Ford,2020,XLT SuperCrew 5.5' Box 4WD,41267,12953,Vancouver, WA,White,Unknown,0,1,Personal,14:01:15,"2021,11,04"
315,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,37797,33804,Michigan Center, MI,White,Beige,0,Personal,Personal,14:01:15,"2021,11,04"
316,Nissan Rogue,Nissan,2018,SV AWD,18874,64848,Kenvil, NJ,Silver,Black,0,1,Personal,14:01:15,"2021,11,04"
317,Nissan Rogue,Nissan,2018,SV AWD,22295,18831,Hackensack, NJ,White,Black,0,1,Personal,14:01:15,"2021,11,04"
318,Jeep Cherokee,Jeep,2019,Limited 4WD,28888,32460,Flemington, NJ,Gray,Black,0,1,Personal,14:01:15,"2021,11,04"
319,Ford Explorer,Ford,2013,Limited FWD,15995,103869,Buda, TX,White,Black,0,3,Personal,14:01:15,"2021,11,04"
320,Ford Fusion,Ford,2017,SE FWD,9335,165888,Clearwater, FL,Gray,Black,0,2,Personal,14:01:15,"2021,11,04"
321,Ford Edge,Ford,2017,Titanium FWD,15999,95858,Cedar Park, TX,White,Black,0,2,Fleet,14:01:15,"2021,11,04"
322,Ford Fusion,Ford,2016,SE FWD,12750,84194,Phoenix, AZ,White,Unknown,0,3,Personal,14:01:15,"2021,11,04"
323,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,36000,50009,Louisville, KY,Black,Gray,1,2,Personal,14:01:15,"2021,11,04"
324,Nissan Rogue,Nissan,2018,SV AWD,20495,36972,Hackensack, NJ,Silver,Black,1,1,Personal,14:01:15,"2021,11,04"
325,Mercedes-Benz C-Class,Mercedes-Benz,2018,C 300 Sedan RWD,32950,21990,Fremont, CA,Gray,Black,0,1,Personal,14:01:15,"2021,11,04"
326,Ram 1500,Ram,2019,"Big Horn/Lone Star Crew Cab 5'7"" Box 4WD",34635,34647,Perrysburg, OH,Red,Black,0,2,Personal,14:01:15,"2021,11,04"
327,Honda Accord,Honda,2017,LX Sedan CVT,17499,39229,Dallas, TX,White,Unknown,1,2,Personal,14:01:15,"2021,11,04"
328,Toyota RAV4,Toyota,2019,LE FWD,24999,50061,San Angelo, TX,White,Black,0,1,Personal,14:01:15,"2021,11,04"
329,Dodge Grand Caravan,Dodge,2019,SXT,19980,72466,Lancaster, OH,Red,Black,0,2,Personal,14:01:15,"2021,11,04"
330,Mercedes-Benz C-Class,Mercedes-Benz,2018,C 300 Sedan RWD,29488,41729,Laguna Niguel, CA,Gray,Beige,0,2,Personal,14:01:15,"2021,11,04"
331,Chevrolet Silverado 1500,Chevrolet,2018,LT Crew Cab Short Box 2WD,35219,33533,Starke, FL,White,Black,0,1,Personal,14:01:15,"2021,11,04"
332,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,36880,35178,Michigan Center, MI,Black,Gray,0,Personal,Personal,14:01:15,"2021,11,04"
333,Chevrolet Volt,Chevrolet,2018,LT,20980,15345,San Jose, CA,Silver,Black,0,1,Personal,14:01:18,"2021,11,04"
334,Jeep Cherokee,Jeep,2019,Limited FWD,19195,70380,White Bear Lake, MN,White,Black,1,2,Fleet,14:01:18,"2021,11,04"
335,Jeep Wrangler,Jeep,2018,Unlimited Sahara (JK),34550,51738,St. Petersburg, FL,White,Black,0,2,Personal,14:01:18,"2021,11,04"
336,Hyundai Elantra,Hyundai,2020,SEL 2.0L IVT,18495,41986,El Paso, TX,Black,Black,0,2,Fleet,14:01:18,"2021,11,04"
337,Toyota Corolla,Toyota,2020,LE CVT,18539,14963,Tampa, FL,Black,Black,0,1,Personal,14:01:18,"2021,11,04"
338,Ford Escape,Ford,2014,SE FWD,7998,176212,National City, CA,White,Gray,0,2,Personal,14:01:18,"2021,11,04"
339,Nissan Sentra,Nissan,2019,SV CVT,16992,22310,Wappingers Falls, NY,Black,Black,0,1,Personal,14:01:18,"2021,11,04"
340,Chrysler 200,Chrysler,2015,Limited FWD,10750,84686,Concord, CA,Gray,Black,1,3,Personal,14:01:18,"2021,11,04"
341,Ford Explorer,Ford,2018,XLT 4WD,33000,27329,Mahwah, NJ,Black,Black,0,1,Fleet,14:01:18,"2021,11,04"
342,Ford Fusion,Ford,2016,SE FWD,11850,105434,Tomball, TX,Gray,Unknown,0,2,Fleet,14:01:18,"2021,11,04"
343,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,33489,71333,Rome, GA,Black,Unknown,2,3,Fleet,14:01:18,"2021,11,04"
344,Ford F-150,Ford,2018,XL SuperCab 8.0' Box 4WD,31950,19834,Albuquerque, NM,White,Gray,0,2,Personal,14:01:18,"2021,11,04"
345,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,35500,23822,Woodbridge, VA,Gray,Gray,0,1,Personal,14:01:18,"2021,11,04"
346,Ford Super Duty F-250,Ford,2021,LARIAT Crew Cab 6.75' Box 4WD,60995,28255,Killeen, TX,White,Beige,0,1,Personal,14:01:18,"2021,11,04"
347,Nissan Altima,Nissan,2016,2.5 S,12495,110251,Fresno, CA,Gray,Black,0,2,Personal,14:01:18,"2021,11,04"
348,Jeep Cherokee,Jeep,2019,Limited 4WD,22890,32472,Greatneck, NY,Black,Black,0,1,Fleet,14:01:18,"2021,11,04"
349,Ford Fusion,Ford,2017,SE FWD,16995,19811,Boise, ID,Blue,Gray,0,1,Personal,14:01:18,"2021,11,04"
350,Toyota Camry,Toyota,2019,SE Automatic,24900,29972,Gainesville, FL,Black,Black,0,1,Personal,14:01:18,"2021,11,04"
351,Ford F-150,Ford,2018,Lariat SuperCrew 5.5' Box 4WD,37450,83782,Gladstone, OR,White,Black,0,1,Personal,14:01:18,"2021,11,04"
352,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 2WD,31995,30760,Boise, ID,White,Black,0,1,Personal,14:01:18,"2021,11,04"
353,Ford Edge,Ford,2018,SEL AWD,17741,100568,Roselle, IL,Gray,Black,0,1,Personal,14:01:18,"2021,11,04"
354,Ford F-150,Ford,2018,XLT SuperCrew 5.5' Box 4WD,37474,30678,Glassboro, NJ,Red,Unknown,0,1,Personal,14:01:18,"2021,11,04"
355,Ford F-150,Ford,2019,XLT SuperCrew 5.5' Box 4WD,37000,62391,Jacksonville, FL,White,Gray,0,1,Personal,14:01:18,"2021,11,04"
356,Chevrolet Silverado 1500,Chevrolet,2017,LT Crew Cab Short Box 2WD,25987,60822,Odessa, TX,Gray,Black,0,1,Personal,14:01:18,"2021,11,04"
357,Ford F-150,Ford,2018,XL SuperCab 6.5' Box 2WD,20977,102680,Jacksonville, FL,White,Gray,1,1,Fleet,14:01:18,"2021,11,04"
